id_commande,date,client_id,produit,categorie,quantite,prix_unitaire,entrepot
C202606130961,2026-06-13,CL0389,Plante verte,Maison,3,39.22,Entrepot Est
C202606130962,2026-06-13,CL0302,Casque audio,Electronique,2,96.52,Entrepot Est
C202606130963,2026-06-13,CL0372,Console jeux,Electronique,1,272.08,Entrepot Nord
C202606130964,2026-06-13,CL0294,Chaise bureau,Mobilier,1,80.14,Entrepot Est
C202606130965,2026-06-13,CL0302,Console jeux,Electronique,4,281.54,Entrepot Nord
C202606130966,2026-06-13,CL0326,Plante verte,Maison,3,19.91,Entrepot Est
C202606130967,2026-06-13,CL0065,Casque audio,Electronique,5,108.7,Entrepot Est
C202606130968,2026-06-13,CL0164,Chaise bureau,Mobilier,1,231.8,Entrepot Est
C202606130969,2026-06-13,CL0112,Chaise bureau,Mobilier,3,154.97,Entrepot Est
C202606130970,2026-06-13,CL0289,Console jeux,Electronique,1,350.16,Entrepot Est
C202606130971,2026-06-13,CL0071,Livre,Culture,1,16.65,Entrepot Est
C202606130972,2026-06-13,CL0305,Casque audio,Electronique,1,110.35,Entrepot Est
C202606130973,2026-06-13,CL0334,Casque audio,Electronique,5,105.33,Entrepot Est
C202606130974,2026-06-13,CL0242,Console jeux,Electronique,3,227.58,Entrepot Nord
C202606130975,2026-06-13,CL0387,Casque audio,Electronique,1,116.6,Entrepot Nord
C202606130976,2026-06-13,CL0075,Casque audio,Electronique,5,52.08,Entrepot Sud
C202606130977,2026-06-13,CL0109,Chaise bureau,Mobilier,4,103.98,Entrepot Nord
C202606130978,2026-06-13,CL0318,Plante verte,Maison,5,16.83,Entrepot Nord
C202606130979,2026-06-13,CL0387,Console jeux,Electronique,2,347.63,Entrepot Nord
C202606130980,2026-06-13,CL0110,Console jeux,Electronique,5,266.24,Entrepot Nord
C202606130981,2026-06-13,CL0369,Plante verte,Maison,1,22.96,Entrepot Sud
C202606130982,2026-06-13,CL0364,Livre,Culture,2,16.98,Entrepot Sud
C202606130983,2026-06-13,CL0353,Console jeux,Electronique,1,315.01,Entrepot Sud
C202606130984,2026-06-13,CL0349,Plante verte,Maison,1,26.44,Entrepot Sud
C202606130985,2026-06-13,CL0147,Plante verte,Maison,1,32.84,Entrepot Nord
C202606130986,2026-06-13,CL0126,Chaise bureau,Mobilier,2,153.32,Entrepot Nord
C202606130987,2026-06-13,CL0163,Chaise bureau,Mobilier,3,161.68,Entrepot Sud
C202606130988,2026-06-13,CL0057,Livre,Culture,3,24.3,Entrepot Nord
C202606130989,2026-06-13,CL0225,Chaise bureau,Mobilier,2,150.01,Entrepot Sud
C202606130990,2026-06-13,CL0201,Chaise bureau,Mobilier,3,148.12,Entrepot Sud
C202606130991,2026-06-13,CL0004,Console jeux,Electronique,3,243.95,Entrepot Nord
C202606130992,2026-06-13,CL0341,Casque audio,Electronique,2,68.74,Entrepot Est
C202606130993,2026-06-13,CL0211,Plante verte,Maison,4,15.69,Entrepot Sud
C202606130994,2026-06-13,CL0142,Livre,Culture,2,13.41,Entrepot Nord
C202606130995,2026-06-13,CL0151,Casque audio,Electronique,2,101.56,Entrepot Est
C202606130996,2026-06-13,CL0335,Chaise bureau,Mobilier,2,192.31,Entrepot Nord
C202606130997,2026-06-13,CL0217,Casque audio,Electronique,5,62.22,Entrepot Nord
C202606130998,2026-06-13,CL0117,Livre,Culture,5,18.06,Entrepot Nord
C202606130999,2026-06-13,CL0283,Livre,Culture,2,12.24,Entrepot Nord
C202606131000,2026-06-13,CL0045,Casque audio,Electronique,2,59.13,Entrepot Nord
