id_commande,date,client_id,produit,categorie,quantite,prix_unitaire,entrepot
C202606120962,2026-06-12,CL0190,Casque audio,Electronique,1,52.47,Entrepot Nord
C202606120963,2026-06-12,CL0060,Livre,Culture,3,8.5,Entrepot Nord
C202606120964,2026-06-12,CL0208,Casque audio,Electronique,4,86.65,Entrepot Nord
C202606120965,2026-06-12,CL0119,Casque audio,Electronique,4,80.96,Entrepot Nord
C202606120966,2026-06-12,CL0137,Plante verte,Maison,4,13.7,Entrepot Nord
C202606120967,2026-06-12,CL0285,Chaise bureau,Mobilier,4,149.14,Entrepot Est
C202606120968,2026-06-12,CL0111,Casque audio,Electronique,1,83.2,Entrepot Nord
C202606120969,2026-06-12,CL0193,Console jeux,Electronique,5,417.55,Entrepot Est
C202606120970,2026-06-12,CL0123,Casque audio,Electronique,1,115.78,Entrepot Sud
C202606120971,2026-06-12,CL0052,Console jeux,Electronique,2,327.62,Entrepot Nord
C202606120972,2026-06-12,CL0236,Casque audio,Electronique,4,64.9,Entrepot Est
C202606120973,2026-06-12,CL0051,Livre,Culture,1,21.71,Entrepot Sud
C202606120974,2026-06-12,CL0062,Livre,Culture,3,19.27,Entrepot Nord
C202606120975,2026-06-12,CL0322,Plante verte,Maison,4,19.2,Entrepot Sud
C202606120976,2026-06-12,CL0017,Console jeux,Electronique,1,360.89,Entrepot Sud
C202606120977,2026-06-12,CL0072,Console jeux,Electronique,2,393.14,Entrepot Sud
C202606120978,2026-06-12,CL0165,Chaise bureau,Mobilier,2,133.6,Entrepot Est
C202606120979,2026-06-12,CL0359,Casque audio,Electronique,3,94.23,Entrepot Sud
C202606120980,2026-06-12,CL0042,Livre,Culture,1,18.17,Entrepot Est
C202606120981,2026-06-12,CL0072,Plante verte,Maison,2,35.8,Entrepot Nord
C202606120982,2026-06-12,CL0034,Livre,Culture,3,20.73,Entrepot Sud
C202606120983,2026-06-12,CL0248,Plante verte,Maison,1,31.02,Entrepot Nord
C202606120984,2026-06-12,CL0381,Livre,Culture,1,16.11,Entrepot Sud
C202606120985,2026-06-12,CL0241,Plante verte,Maison,2,29.39,Entrepot Nord
C202606120986,2026-06-12,CL0116,Livre,Culture,3,24.99,Entrepot Nord
C202606120987,2026-06-12,CL0343,Chaise bureau,Mobilier,1,137.33,Entrepot Nord
C202606120988,2026-06-12,CL0001,Casque audio,Electronique,5,73.05,Entrepot Nord
C202606120989,2026-06-12,CL0244,Livre,Culture,5,21.8,Entrepot Sud
C202606120990,2026-06-12,CL0124,Console jeux,Electronique,5,377.93,Entrepot Nord
C202606120991,2026-06-12,CL0071,Console jeux,Electronique,1,268.47,Entrepot Nord
C202606120992,2026-06-12,CL0030,Console jeux,Electronique,2,345.35,Entrepot Est
C202606120993,2026-06-12,CL0232,Livre,Culture,2,15.19,Entrepot Nord
C202606120994,2026-06-12,CL0078,Plante verte,Maison,3,36.87,Entrepot Sud
C202606120995,2026-06-12,CL0054,Chaise bureau,Mobilier,4,78.02,Entrepot Nord
C202606120996,2026-06-12,CL0090,Casque audio,Electronique,3,50.29,Entrepot Sud
C202606120997,2026-06-12,CL0154,Livre,Culture,4,9.25,Entrepot Nord
C202606120998,2026-06-12,CL0337,Console jeux,Electronique,5,229.15,Entrepot Nord
C202606120999,2026-06-12,CL0268,Console jeux,Electronique,5,369.95,Entrepot Nord
C202606121000,2026-06-12,CL0130,Console jeux,Electronique,2,309.0,Entrepot Sud
